aerolinea,codigo_vuelo,origen,destino,distancia,salida,duracion,retraso
WN,WN1107,LAX,BNA,1797,1548,234,17
WN,WN1920,BNA,BWI,588,1314,88,22
WN,WN2733,LAX,BNA,1797,1257,219,6
WN,WN2555,HOU,BNA,670,1747,99,16
WN,WN1668,LAX,MCI,1363,1135,184,-1
WN,WN2821,RDU,BNA,443,1820,97,37
WN,WN3238,MCO,BNA,616,1745,105,15
WN,WN3445,BNA,HOU,670,2102,133,25
WN,WN640,MDW,BNA,395,1043,99,37
WN,WN2989,PIT,MDW,402,1426,119,50
WN,WN3566,PHX,BNA,1448,1610,177,2
WN,WN298,RNO,SJC,188,2057,53,20
WN,WN2194,MCO,BNA,616,1931,109,40
WN,WN2437,MHT,BWI,377,1614,119,113
WN,WN2934,LAX,OAK,337,1423,64,12
WN,WN102,SMF,PDX,479,2205,83,58
WN,WN1151,MCI,DEN,533,1507,105,27
WN,WN2032,SJC,BUR,296,1205,56,11
WN,WN3169,BNA,MCO,616,1626,100,56
WN,WN762,BNA,MDW,395,1941,96,107
WN,WN2804,MDW,PDX,1751,2035,264,114
WN,WN570,MSY,HOU,303,2005,60,25
WN,WN1917,MSY,HOU,303,1217,63,35
WN,WN2463,BNA,OAK,1959,1440,292,7
WN,WN145,ONT,SJC,333,1900,59,29
WN,WN2113,BNA,PHL,675,1826,95,1
WN,WN1580,BNA,PHX,1448,738,238,21
WN,WN3492,TPA,BNA,612,1751,108,24
WN,WN3839,SAN,SFO,447,1950,75,15
WN,WN2644,BNA,PVD,907,1711,115,21
WN,WN144,RDU,PHL,336,1234,58,47
WN,WN1262,DEN,BNA,1013,1632,132,24
WN,WN2044,RDU,PHL,336,1735,70,20
WN,WN581,MDW,BNA,395,1947,94,126
WN,WN1018,BNA,SEA,1977,1621,301,22
WN,WN1576,CLE,BNA,448,2033,123,251
WN,WN2611,BWI,BNA,588,1939,135,34
WN,WN3130,TPA,PBI,174,1424,54,103
WN,WN3136,TPA,FLL,197,1811,59,30
WN,WN1283,SLC,BOI,291,2102,61,68
WN,WN3589,SEA,OAK,671,1839,131,20
WN,WN1128,SAN,MCI,1333,1857,173,15
WN,WN538,LAS,BOI,520,1551,95,1
WN,WN3013,RNO,LAS,345,1949,68,7
WN,WN2377,SLC,LAX,590,1731,103,4
WN,WN65,BUF,BWI,281,2050,79,24
WN,WN140,BWI,TPA,842,2054,171,60
WN,WN503,BUF,BWI,281,1116,63,4
WN,WN572,SAT,DAL,248,2008,54,72
WN,WN1828,ORF,MCO,655,1934,131,65
WN,WN3167,BUF,BWI,281,836,65,11
WN,WN990,BUF,MCO,1011,1321,170,11
WN,WN3773,MCO,HOU,848,2315,149,99
WN,WN280,TUS,LAS,365,1459,68,32
WN,WN1421,MDW,SFO,1855,2103,289,117
WN,WN1172,SAN,OAK,446,2047,80,7
WN,WN1583,OAK,BUR,325,1709,68,62
WN,WN2540,SMF,BUR,358,2106,68,89
WN,WN2550,OAK,BUR,325,1821,60,26
WN,WN1246,BUR,OAK,325,2051,68,19
WN,WN1398,BUR,OAK,325,1722,65,22
WN,WN1587,OAK,RNO,180,2117,49,36
WN,WN2494,BUR,OAK,325,1937,61,-7
WN,WN2683,LAS,BUR,223,2042,54,26
WN,WN325,SJC,BUR,296,2029,57,31
WN,WN413,PHX,ABQ,328,1650,56,16
WN,WN444,OAK,BUR,325,2157,64,181
WN,WN481,PHX,ELP,347,1923,60,18
WN,WN2516,PHX,BUR,369,2028,75,83
WN,WN2871,PHX,BUR,369,2047,75,27
WN,WN2874,BUR,SJC,296,1357,60,7
WN,WN3324,LAS,BUR,223,1511,60,16
WN,WN333,BUR,SMF,358,2116,60,6
WN,WN644,OAK,BOI,511,2152,68,15
WN,WN323,TPA,BWI,842,1107,109,-14
WN,WN1774,BWI,ALB,288,1705,57,7
WN,WN3288,BWI,ALB,288,1805,58,-2
WN,WN3569,BWI,ALB,288,1056,61,22
WN,WN356,CLE,BWI,314,2040,112,87
WN,WN1507,MCO,BWI,787,1812,115,2
WN,WN3920,BWI,BDL,283,2001,56,-3
WN,WN1857,BWI,BHM,682,1312,137,14
WN,WN435,MHT,BWI,377,1912,109,26
WN,WN1187,BWI,BNA,588,1137,129,21
WN,WN834,BWI,BUF,281,1152,57,-1
WN,WN1830,RSW,BWI,919,2017,123,95
WN,WN3419,ELP,SAT,496,1157,71,3
WN,WN269,RDU,BWI,255,1732,50,37
WN,WN433,MDW,LAS,1521,1905,241,196
WN,WN881,BWI,CLE,314,2050,94,59
WN,WN1015,PVD,BWI,328,1501,80,11
WN,WN1143,PBI,BWI,883,1710,122,47
WN,WN3406,PBI,BWI,883,1110,124,4
WN,WN2707,PHX,SNA,338,1729,69,8
WN,WN3331,DEN,SLC,391,2124,78,27
WN,WN1182,DAL,SAT,248,1506,54,0
WN,WN1737,BWI,DTW,408,2055,85,65
WN,WN3691,MHT,BWI,377,1310,123,48
WN,WN3226,BWI,FLL,925,1834,166,40
WN,WN3486,BWI,FLL,925,2048,166,44
WN,WN3745,BWI,FLL,925,1011,172,28
WN,WN1047,BWI,HOU,1246,1531,236,27
WN,WN2034,BWI,HOU,1246,2105,208,53
WN,WN509,IND,LAS,1591,1847,246,13
WN,WN1678,BWI,ISP,220,2021,52,18
WN,WN3020,OAK,PHX,646,1148,102,0
WN,WN3771,BWI,ISP,220,1615,48,8
WN,WN3154,JAN,HOU,359,1947,86,13
WN,WN717,ISP,BWI,220,1900,74,24
WN,WN1004,JAX,HOU,816,1829,155,59
WN,WN135,BWI,LAS,2106,2025,316,76
WN,WN1141,BWI,LAS,2106,1250,301,1
WN,WN3239,MCI,DAL,461,2126,73,9
WN,WN168,MHT,BWI,377,1759,109,58
WN,WN1657,BWI,MCO,787,1708,149,12
WN,WN2474,MDW,CMH,284,1834,84,83
WN,WN3151,CLE,BWI,314,1405,90,100
WN,WN3348,BWI,MCO,787,856,147,33
WN,WN421,PVD,BWI,328,1642,78,10
WN,WN1161,MDW,OAK,1844,1713,312,70
WN,WN1276,SJC,ONT,333,1952,65,72
WN,WN3377,BWI,MDW,611,2231,128,84
WN,WN3558,MDW,MCI,405,1,76,137
WN,WN157,LAS,DEN,629,1047,105,12
WN,WN1948,MDW,BWI,611,1608,128,76
WN,WN2801,MCO,BWI,787,1353,106,-1
WN,WN3052,BWI,MHT,377,1345,71,31
WN,WN3759,BWI,MHT,377,2105,69,14
WN,WN2553,OKC,DAL,181,2057,41,78
WN,WN1115,TPA,MSY,487,1938,96,-1
WN,WN1129,ORF,TPA,717,1344,133,22
WN,WN324,RNO,MDW,1680,1058,216,-6
WN,WN733,BWI,PBI,883,1229,159,43
WN,WN489,PHX,RNO,601,2216,95,41
WN,WN2359,PHX,LAX,370,1804,79,28
WN,WN394,TPA,BWI,842,1708,109,37
WN,WN406,STL,BWI,737,1426,106,-3
WN,WN1825,JAX,BWI,663,2113,91,74
WN,WN1947,TPA,BWI,842,1409,110,-6
WN,WN1154,PVD,BWI,328,1937,83,15
WN,WN1320,BWI,SAN,2295,1857,336,3
WN,WN2266,BWI,SAT,1407,1102,258,20
WN,WN209,BWI,SDF,495,2031,99,10
WN,WN1062,STL,DAL,546,2149,88,32
WN,WN1538,STL,HOU,687,1450,115,-5
WN,WN2348,STL,SLC,1156,1811,192,28
WN,WN1180,CLE,BWI,314,1800,115,90
WN,WN715,LAS,SAN,258,1651,62,18
WN,WN1117,RSW,MDW,1105,1412,197,54
WN,WN97,CLE,MDW,307,1245,78,113
WN,WN3533,CLE,MDW,307,2333,95,173
WN,WN2453,STL,PHX,1262,1717,198,115
WN,WN2557,CMH,BNA,338,1625,77,32
WN,WN556,MDW,LAS,1521,2226,223,124
WN,WN1927,MDW,HOU,937,1503,185,68
WN,WN3584,TPA,CMH,829,1413,122,0
WN,WN3493,PHL,PVD,238,1730,53,-2
WN,WN3557,STL,CMH,410,1705,71,51
WN,WN725,STL,LAS,1372,1749,216,10
WN,WN2822,MDW,CMH,284,1822,84,141
WN,WN510,DEN,LAS,629,1634,105,4
WN,WN28,ELP,PHX,347,1532,70,2
WN,WN29,STL,DAL,546,1205,92,27
WN,WN47,LBB,DAL,293,1708,56,24
WN,WN49,HOU,BNA,670,2015,101,21
WN,WN55,HOU,HRL,276,2306,54,105
WN,WN59,MDW,MCI,405,1912,87,114
WN,WN32,HOU,DAL,239,1434,51,30
WN,WN438,LIT,BWI,912,1610,114,4
WN,WN3168,STL,MDW,251,2129,74,123
WN,WN1445,OAK,GEG,723,2026,99,-5
WN,WN3370,MDW,LIT,544,1838,93,206
WN,WN48,TPA,HOU,781,1613,140,3
WN,WN680,TPA,PBI,174,29,43,162
WN,WN460,DAL,OKC,181,1953,52,10
WN,WN2101,SAT,LAS,1069,1535,167,2
WN,WN2353,SAT,DAL,248,1442,50,12
WN,WN3106,DAL,TUL,237,1908,56,9
WN,WN557,DEN,BWI,1491,841,181,-8
WN,WN359,SJC,LAS,386,1501,76,32
WN,WN720,TPA,IAD,810,2026,109,40
WN,WN341,LAS,SAN,258,1340,62,7
WN,WN1664,LAS,TUS,365,1151,75,56
WN,WN3328,TPA,DEN,1506,1206,247,13
WN,WN2039,STL,SDF,254,2008,52,15
WN,WN3553,SEA,DEN,1024,1440,147,7
WN,WN946,PHX,DEN,602,748,104,82
WN,WN255,MDW,RDU,632,1555,110,40
WN,WN1218,MDW,RSW,1105,1248,162,20
WN,WN1498,PDX,OAK,543,1146,97,3
WN,WN2786,MDW,BWI,611,2342,88,125
WN,WN1063,DEN,OAK,957,1816,154,-5
WN,WN3080,DEN,OAK,957,1024,149,18
WN,WN1609,DEN,OKC,495,1404,74,-2
WN,WN123,DEN,PHX,602,1147,103,-5
WN,WN381,DEN,PHX,602,1845,104,9
WN,WN1237,PHX,LAX,370,1228,74,12
WN,WN368,DEN,SEA,1024,1217,168,-5
WN,WN977,STL,MCI,237,1736,53,-1
WN,WN130,SLC,OAK,588,1431,110,6
WN,WN310,SLC,PHX,507,1157,82,24
WN,WN1852,SLC,PDX,630,2120,107,172
WN,WN424,DTW,MCO,957,1036,162,13
WN,WN2718,DTW,MCO,957,1749,155,39
WN,WN141,MDW,PHX,1444,2231,210,121
WN,WN1257,OKC,HOU,419,1928,69,47
WN,WN1654,DTW,MDW,229,1233,72,15
WN,WN3491,DTW,MDW,229,2246,70,121
WN,WN957,SMF,SEA,605,1334,96,-5
WN,WN982,STL,HOU,687,2206,107,98
WN,WN1279,LAX,ELP,714,1011,102,18
WN,WN2772,ELP,HOU,677,930,92,47
WN,WN1593,ELP,LAS,584,1639,97,1
WN,WN2142,ELP,LAX,714,1209,116,-5
WN,WN2964,SAT,ELP,496,1741,83,-1
WN,WN523,FLL,BWI,925,1657,137,-6
WN,WN3313,FLL,BWI,925,2147,123,20
WN,WN275,FLL,ISP,1093,1721,149,25
WN,WN3393,FLL,ISP,1093,1255,149,-1
WN,WN3428,JAX,BNA,484,1921,89,0
WN,WN121,MCO,ISP,972,2053,128,6
WN,WN365,FLL,MCO,178,1523,54,2
WN,WN718,SDF,MDW,271,1910,90,155
WN,WN3075,MCO,ALB,1073,1319,138,-3
WN,WN485,FLL,MDW,1166,2044,178,22
WN,WN727,MDW,MCI,405,2123,77,100
WN,WN3832,MDW,OMA,423,1648,110,73
WN,WN169,MSY,PHX,1301,1251,199,0
WN,WN3223,FLL,PHL,992,1944,137,11
WN,WN3286,FLL,PHL,992,1116,142,-22
WN,WN3659,SMF,ONT,389,1724,75,14
WN,WN933,SMF,SAN,480,1723,95,28
WN,WN2136,STL,BWI,737,2137,107,54
WN,WN851,SLC,MDW,1258,1807,190,112
WN,WN2096,HOU,BNA,670,1419,99,18
WN,WN2014,HOU,BWI,1246,1845,152,62
WN,WN64,HRL,HOU,276,2054,54,8
WN,WN27,HOU,HRL,276,1427,58,5
WN,WN3244,JAN,BWI,888,1544,107,46
WN,WN1213,HOU,JAX,816,1334,106,0
WN,WN1354,LAS,LAX,236,1840,68,18
WN,WN2678,HOU,LAS,1235,1239,184,38
WN,WN430,LAX,OAK,337,1507,63,-5
WN,WN578,HOU,LAX,1390,1624,203,-13
WN,WN588,HOU,LIT,393,1339,69,13
WN,WN3841,PVD,MDW,842,1513,171,29
WN,WN25,MCO,MHT,1142,1754,149,-12
WN,WN3536,HOU,MCO,848,2033,115,53
WN,WN519,HOU,MDW,937,1510,180,80
WN,WN1140,SAT,HOU,192,1629,44,3
WN,WN1195,HOU,MDW,937,2119,158,62
WN,WN2853,MDW,PIT,402,1629,94,98
WN,WN528,HOU,MSY,303,2211,55,26
WN,WN1577,PHX,HOU,1020,1640,136,16
WN,WN3275,MSY,HOU,303,1723,71,39
WN,WN956,OKC,MCI,313,1518,64,12
WN,WN2100,HOU,PHX,1020,1813,166,-1
WN,WN2922,SJC,SEA,697,1904,113,17
WN,WN2337,TPA,HOU,781,1908,137,15
WN,WN2436,HOU,SAT,192,1519,50,9
WN,WN3574,HOU,STL,687,1942,106,43
WN,WN1601,TUL,MCI,223,1828,55,13
WN,WN44,HRL,HOU,276,1546,50,-4
WN,WN1394,MDW,SAT,1036,2030,156,86
WN,WN3055,MDW,LAS,1521,1650,268,193
WN,WN3525,IAD,MDW,577,2146,119,110
WN,WN378,JAX,FLL,318,2211,66,37
WN,WN810,TPA,IND,838,1405,130,25
WN,WN1333,MDW,IND,162,1314,58,27
WN,WN829,OAK,PDX,543,2043,79,42
WN,WN1827,MDW,PHX,1444,1954,223,137
WN,WN2260,IND,PHX,1489,1431,236,2
WN,WN991,ISP,BWI,220,2115,69,34
WN,WN188,ISP,FLL,1093,1318,206,34
WN,WN1754,ISP,FLL,1093,2030,195,70
WN,WN2275,ISP,FLL,1093,642,183,0
WN,WN2536,ISP,LAS,2283,737,351,8
WN,WN362,ISP,MCO,972,2039,182,71
WN,WN1112,SAT,SAN,1129,1313,165,-2
WN,WN1397,ISP,MCO,972,1310,188,28
WN,WN3480,ISP,MCO,972,1646,180,61
WN,WN422,MDW,TUS,1440,2056,212,118
WN,WN1056,ISP,PBI,1052,1330,185,65
WN,WN2175,ISP,PBI,1052,1900,187,17
WN,WN3319,ISP,PBI,1052,737,178,15
WN,WN3667,ISP,RSW,1101,653,209,27
WN,WN3858,ISP,TPA,1034,2043,215,233
WN,WN3928,ISP,TPA,1034,648,193,26
WN,WN281,MDW,JAN,666,744,107,6
WN,WN205,JAN,MDW,666,2034,121,110
WN,WN2946,MDW,PIT,402,1131,92,23
WN,WN500,OAK,LAS,407,1253,80,3
WN,WN890,OAK,LAS,407,2113,74,82
WN,WN302,LAS,ALB,2237,1658,273,6
WN,WN2904,LAS,AUS,1090,1945,149,4
WN,WN1072,LAS,BUR,223,1930,60,20
WN,WN2384,LAS,BUR,223,2100,55,5
WN,WN2632,OAK,LAS,407,1603,80,18
WN,WN1680,LAS,CMH,1772,1759,229,18
WN,WN2396,LAS,DEN,629,2158,104,132
WN,WN2364,LAS,GEG,806,1646,130,-4
WN,WN2155,LAS,HOU,1235,1417,165,42
WN,WN326,LAS,IAD,2066,1603,257,5
WN,WN1924,SFO,LAS,414,1753,77,80
WN,WN3144,LAS,ISP,2283,1519,289,13
WN,WN82,TPA,LAS,1984,1501,307,18
WN,WN790,LAS,LAX,236,907,60,22
WN,WN1928,LAS,LAX,236,1213,70,13
WN,WN2161,LAS,LAX,236,2103,57,55
WN,WN2552,SLC,LAS,368,2134,77,46
WN,WN411,LAS,MCI,1140,2030,148,8
WN,WN618,LAX,LAS,236,1748,56,9
WN,WN74,MDW,PIT,402,2312,91,153
WN,WN264,LAS,MDW,1521,1617,230,147
WN,WN335,MDW,IAD,577,1742,146,98
WN,WN593,SDF,BWI,495,2045,80,20
WN,WN1865,SNA,LAS,226,1532,58,0
WN,WN2025,LAS,MDW,1521,1855,201,11
WN,WN3177,MDW,PVD,842,1403,148,111
WN,WN3232,MDW,IAD,577,2120,105,130
WN,WN767,LAS,MHT,2356,1655,285,5
WN,WN3327,LAS,MSY,1501,1831,188,-1
WN,WN1950,LAS,OAK,407,2201,80,-4
WN,WN3135,TUS,LAS,365,2002,70,22
WN,WN875,TPA,PHX,1788,1559,276,5
WN,WN1493,MCI,ABQ,718,1900,120,0
WN,WN2677,LAS,ONT,197,1039,49,3
WN,WN3070,LAS,ONT,197,1336,48,-1
WN,WN3090,ONT,OAK,361,1930,109,54
WN,WN2354,LAS,PDX,762,1307,125,-8
WN,WN1843,LAS,PHL,2176,1708,258,-19
WN,WN287,PHX,PHL,2075,1714,254,68
WN,WN1682,LAS,PHX,256,2056,59,15
WN,WN2726,PHX,IND,1489,1733,192,0
WN,WN2769,PHX,BWI,1999,1814,239,8
WN,WN3517,LAS,PHX,256,1636,61,-8
WN,WN3849,LAS,PHX,256,1429,63,12
WN,WN1509,LAS,RDU,2027,1801,240,11
WN,WN1341,SAN,LAS,258,2037,63,0
WN,WN2273,SAN,LAS,258,1914,66,10
WN,WN535,LAS,SAN,258,1227,66,8
WN,WN1715,RNO,LAS,345,1916,67,18
WN,WN2186,PDX,LAS,762,1508,122,10
WN,WN2357,LAS,SAN,258,1440,61,11
WN,WN2393,LAS,SAN,258,847,54,11
WN,WN802,SAN,LAS,258,1812,66,8
WN,WN1894,SAT,DAL,248,2003,53,6
WN,WN340,LAS,SEA,866,1704,141,-5
WN,WN3367,LAS,SEA,866,2125,141,11
WN,WN3061,PVD,PHX,2277,1710,341,46
WN,WN1876,LAS,SJC,386,1913,81,14
WN,WN1945,LAS,SJC,386,1017,76,3
WN,WN2245,LAS,SJC,386,1950,60,-5
WN,WN2319,SAN,OAK,446,822,82,-1
WN,WN2533,SJC,LAS,386,2032,69,26
WN,WN94,LAS,SMF,397,1918,78,1
WN,WN3032,LAS,SMF,397,2146,73,14
WN,WN883,LAS,SNA,226,1020,61,11
WN,WN3015,RDU,PHL,336,1452,65,77
WN,WN3178,LAS,SNA,226,825,55,30
WN,WN3403,LAS,TPA,1984,1742,234,1
WN,WN637,RNO,LAS,345,1620,67,32
WN,WN1918,OAK,LAS,407,1150,79,19
WN,WN3142,SJC,LAS,386,2123,90,188
WN,WN361,SJC,LAX,308,1925,76,36
WN,WN3394,LAX,HOU,1390,1946,175,6
WN,WN2202,SMF,LAX,373,1938,73,16
WN,WN2809,LAX,LAS,236,2013,56,14
WN,WN2208,OAK,LAX,337,1714,78,17
WN,WN108,LAX,MDW,1750,1711,238,54
WN,WN245,MDW,BDL,777,1958,123,61
WN,WN1763,LAX,MDW,1750,1918,232,25
WN,WN1930,MDW,ISP,765,1255,129,9
WN,WN2998,SMF,LAX,373,1326,74,10
WN,WN184,MDW,LAX,1750,709,277,21
WN,WN440,STL,LAX,1593,1518,240,18
WN,WN724,TUS,LAX,451,2032,84,16
WN,WN1032,TUS,LAX,451,1440,81,56
WN,WN109,LAX,PHX,370,1803,74,37
WN,WN314,LAX,PHX,370,1854,71,20
WN,WN1058,LAX,PHX,370,1016,71,7
WN,WN2015,PHX,SAT,843,1641,120,26
WN,WN3271,LAX,PHX,370,2026,66,12
WN,WN1280,PHX,LAX,370,1708,68,16
WN,WN232,LAX,SJC,308,1545,55,10
WN,WN343,TUL,PHX,935,1717,155,2
WN,WN2528,LAX,SJC,308,1951,59,15
WN,WN3149,MDW,LAX,1750,1438,284,52
WN,WN554,LAX,SLC,590,1347,93,5
WN,WN1485,OAK,LAX,337,1909,69,33
WN,WN1173,LAX,SMF,373,1925,66,1
WN,WN2720,SMF,PDX,479,1651,76,-8
WN,WN386,SMF,LAX,373,1725,81,11
WN,WN3048,SJC,LAX,308,1526,71,12
WN,WN3939,OAK,LAX,337,1913,72,10
WN,WN1048,LIT,DAL,296,1508,60,3
WN,WN11,MCI,DAL,461,732,83,-5
WN,WN3774,TPA,MCI,1048,1815,182,17
WN,WN3132,MDW,MCI,405,857,76,18
WN,WN730,MCI,MCO,1072,1858,137,-10
WN,WN1106,MCI,MCO,1072,1252,153,0
WN,WN1105,MDW,CMH,284,2212,72,139
WN,WN425,MCI,OAK,1489,908,254,22
WN,WN914,MCI,PDX,1481,1236,239,10
WN,WN1579,MCI,PHX,1044,2032,167,-1
WN,WN1308,MCO,MCI,1072,1225,178,23
WN,WN1026,MHT,MDW,838,1423,188,46
WN,WN3100,TUL,HOU,453,1617,80,2
WN,WN1656,MCO,BDL,1050,1154,148,77
WN,WN2715,MCO,BHM,478,1311,86,7
WN,WN3082,MCO,BNA,616,1459,110,54
WN,WN443,MCO,BUF,1011,1531,127,28
WN,WN3521,MCO,BUF,1011,1155,138,43
WN,WN3567,MCO,BUF,1011,2022,141,58
WN,WN3385,MCO,BWI,787,2159,102,-9
WN,WN2020,MCO,CMH,802,1343,113,-9
WN,WN3452,MCO,CMH,802,2212,126,53
WN,WN455,MCO,FLL,178,1921,57,28
WN,WN604,MCO,FLL,178,1001,54,5
WN,WN1491,MCO,HOU,848,1918,154,92
WN,WN1675,MCO,IAD,758,1623,104,-18
WN,WN3256,MCO,IND,828,1929,142,51
WN,WN630,RSW,MCO,133,1506,42,28
WN,WN2784,MCO,ISP,972,1136,124,10
WN,WN3332,MCO,ISP,972,1855,124,-6
WN,WN3864,MCO,ISP,972,1410,119,-11
WN,WN163,MDW,SMF,1790,2136,262,118
WN,WN172,MDW,DEN,895,2246,149,140
WN,WN1423,MDW,OMA,423,1848,80,68
WN,WN3137,MCO,MDW,989,2237,155,82
WN,WN3429,MCO,MHT,1142,1048,149,-8
WN,WN3134,PVD,MCO,1073,1555,208,33
WN,WN768,MCO,PHL,861,1147,123,10
WN,WN1484,PHX,PDX,1009,2011,164,15
WN,WN3354,MCO,PIT,834,2106,120,1
WN,WN3934,MCO,PIT,834,1239,126,5
WN,WN975,MCO,PVD,1073,1443,130,-12
WN,WN3086,MCO,PVD,1073,2151,133,44
WN,WN3754,RSW,MCO,133,1054,51,30
WN,WN2734,MCO,RDU,534,1624,88,32
WN,WN2857,MCO,RDU,534,2007,86,-2
WN,WN907,PHL,MCO,861,1835,177,52
WN,WN2368,MCO,RSW,133,1341,48,24
WN,WN3398,MCO,RSW,133,1815,55,25
WN,WN533,STL,DAL,546,1758,91,4
WN,WN3206,MCO,STL,880,2150,146,56
WN,WN1008,MDW,ABQ,1121,931,172,8
WN,WN95,MDW,ALB,717,1026,105,6
WN,WN714,MSY,MDW,825,1807,140,92
WN,WN3568,MDW,AUS,972,2050,150,90
WN,WN2867,MDW,BDL,777,1445,149,84
WN,WN3243,SMF,MDW,1790,1521,270,146
WN,WN2975,MDW,BUF,468,2137,79,101
WN,WN106,SFO,MDW,1855,1454,234,88
WN,WN208,MDW,BWI,611,1338,121,54
WN,WN2185,MDW,BWI,611,1118,100,38
WN,WN30,STL,MDW,251,1829,66,105
WN,WN153,OMA,MDW,423,2107,81,108
WN,WN628,MDW,CLE,307,1150,70,15
WN,WN1489,STL,MDW,251,1254,74,33
WN,WN2652,MDW,CMH,284,1350,64,24
WN,WN174,TPA,MDW,997,2122,158,110
WN,WN895,MDW,DTW,229,1705,102,67
WN,WN234,MDW,FLL,1166,1323,171,14
WN,WN892,MDW,FLL,1166,2029,182,181
WN,WN3228,PDX,MDW,1751,1506,232,93
WN,WN203,MDW,HOU,937,2201,148,89
WN,WN1307,PHX,MDW,1444,916,195,1
WN,WN2968,MDW,IAD,577,945,146,66
WN,WN2664,MDW,IND,162,2116,64,155
WN,WN1667,PHX,MDW,1444,1113,201,19
WN,WN2703,PHX,MDW,1444,1405,193,8
WN,WN2580,MDW,JAN,666,2246,102,153
WN,WN1422,MDW,LAS,1521,1524,244,28
WN,WN3560,MDW,LAS,1521,2306,220,106
WN,WN173,MDW,LAX,1750,1156,262,-7
WN,WN1281,MDW,LAX,1750,2344,256,170
WN,WN401,SLC,MDW,1258,836,194,20
WN,WN1189,SEA,MDW,1733,1548,251,144
WN,WN1206,MDW,MCO,989,1507,187,104
WN,WN3919,OMA,MDW,423,1924,102,116
WN,WN116,SAT,MDW,1036,1915,177,142
WN,WN1951,MDW,MHT,838,1857,130,57
WN,WN2524,MDW,MHT,838,1357,143,35
WN,WN3098,MDW,MHT,838,1046,119,5
WN,WN562,MDW,OAK,1844,1209,260,-6
WN,WN1076,RDU,MDW,632,2016,113,89
WN,WN2195,MDW,OAK,1844,1413,332,90
WN,WN1066,TPA,MDW,997,1044,151,10
WN,WN568,SAN,MDW,1728,708,241,19
WN,WN3510,MDW,ORF,704,2000,112,42
WN,WN79,MDW,PHL,668,1657,117,64
WN,WN1098,MDW,PHL,668,1249,106,-5
WN,WN1136,OAK,MDW,1844,1226,252,23
WN,WN819,PHX,SNA,338,1229,67,6
WN,WN3550,MDW,PHX,1444,1252,223,-5
WN,WN3249,MDW,PIT,402,2021,80,151
WN,WN3831,MDW,PVD,842,1950,126,96
WN,WN3063,SJC,MDW,1838,1552,251,128
WN,WN1558,MDW,RSW,1105,2207,157,124
WN,WN2729,SAN,OAK,446,2219,74,38
WN,WN273,MDW,SEA,1733,1050,275,15
WN,WN3562,PHL,MDW,668,1339,158,67
WN,WN1837,MDW,SFO,1855,1350,335,90
WN,WN609,PHL,MDW,668,1828,155,153
WN,WN393,PVD,MDW,842,2122,153,110
WN,WN431,MDW,STL,251,1107,57,-1
WN,WN490,STL,TUL,351,2238,68,131
WN,WN1286,STL,OKC,462,2142,81,133
WN,WN2139,STL,DAL,546,1451,90,1
WN,WN2263,STL,LIT,296,2118,54,162
WN,WN1100,MDW,TPA,997,3,140,163
WN,WN1153,OMA,MDW,423,1611,110,136
WN,WN1211,MDW,TPA,997,1451,150,61
WN,WN3564,MDW,TPA,997,1046,164,20
WN,WN2038,MHT,BWI,377,2249,106,95
WN,WN2719,SAN,AUS,1164,1536,156,7
WN,WN2213,MHT,MCO,1142,1723,230,63
WN,WN3273,MHT,MCO,1142,726,215,26
WN,WN3680,MHT,MCO,1142,2128,211,29
WN,WN2888,MHT,MDW,838,1907,156,78
WN,WN312,RDU,BNA,443,2108,92,45
WN,WN1082,PHL,RSW,992,1647,189,36
WN,WN1590,MHT,TPA,1204,2136,222,88
WN,WN3516,MHT,TPA,1204,1402,255,52
WN,WN76,MSY,FLL,673,1211,99,5
WN,WN545,MSY,LAS,1501,834,232,1
WN,WN2624,MSY,MCO,550,2019,88,2
WN,WN788,MSY,TPA,487,1246,70,-9
WN,WN1150,OAK,BUR,325,2027,64,11
WN,WN2732,OAK,BUR,325,1954,62,21
WN,WN1426,OAK,DEN,957,1921,135,1
WN,WN3451,OAK,DEN,957,1335,132,2
WN,WN428,OAK,LAS,407,2117,75,27
WN,WN2836,OAK,LAS,407,1911,93,29
WN,WN252,OAK,LAX,337,2011,78,9
WN,WN1124,OAK,LAX,337,1609,65,-1
WN,WN2792,OAK,LAX,337,2155,75,55
WN,WN3829,OAK,MCI,1489,1355,178,-12
WN,WN371,OAK,MDW,1844,1637,243,120
WN,WN2091,OAK,MDW,1844,1804,229,38
WN,WN3246,OAK,MDW,1844,1930,228,23
WN,WN454,PHX,MCI,1044,2200,142,47
WN,WN582,PDX,OAK,543,1847,103,5
WN,WN898,OAK,ONT,361,1307,70,17
WN,WN988,OAK,ONT,361,1902,70,7
WN,WN3765,OAK,ONT,361,1555,69,9
WN,WN3188,OAK,PHX,646,1559,105,-1
WN,WN796,RNO,PHX,601,1734,104,18
WN,WN2955,OAK,RNO,180,1305,48,8
WN,WN897,OAK,SAN,446,2134,80,24
WN,WN1029,OAK,SAN,446,1305,80,15
WN,WN1255,SAN,ABQ,628,1937,95,2
WN,WN2269,OAK,SAN,446,1943,79,7
WN,WN3058,OAK,SAN,446,2030,95,30
WN,WN3586,OAK,SAN,446,1901,84,5
WN,WN1071,SAN,OAK,446,1511,80,1
WN,WN246,OAK,SLC,588,2049,93,12
WN,WN2282,OAK,SLC,588,1845,98,123
WN,WN105,OAK,SNA,371,1637,81,8
